,IRF4,BATF_1,BATF_2,BATF_3,BCL3_1,BCL3_2,BCL3_3,CREBBP_1,CREBBP_2,CREBBP_3,DIP2B_1,DIP2B_2,DIP2B_3,E2F6_1,E2F6_2,E2F6_3,EP300_1,EP300_2,EP300_3,ESRRA_1,ESRRA_2,ESRRA_3,GTF2B_1,GTF2B_2,GTF2B_3,HCST_1,HCST_2,HCST_3,IKZF3_1,IKZF3_2,IKZF3_3,IRF3_1,IRF3_2,IRF3_3,IRF5_1,IRF5_2,IRF5_3,IRF7_1,IRF7_3,IRF8_1,IRF8_2,IRF8_3,IRF9_1,IRF9_2,IRF9_3,JUND_1,JUND_2,JUND_3,KLF13_1,KLF13_2,KLF13_3,NFE2L1_1,NFE2L1_2,NFE2L1_3,NFKB2_1,NFKB2_2,NFKB2_3,NFYC_1,NFYC_2,NFYC_3,NR3C1_1,NR3C1_2,NR3C1_3,PAX5_1,PAX5_2,PAX5_3,POU2F1_1,POU2F1_2,POU2F1_3,RAD21_1,RAD21_2,RAD21_3,RDBP_1,RDBP_2,RDBP_3,RELA_1,RELA_2,RELA_3,RELB_1,RELB_2,RELB_3,RXRA_1,RXRA_2,RXRA_3,SP1_1,SP1_2,SP1_3,SP3_1,SP3_2,SREBF2_1,SREBF2_2,SREBF2_3,STAT2_1,STAT2_2,STAT2_3,STAT6_1,STAT6_2,STAT6_3,TAF1_1,TAF1_2,TAF1_3,TCF12_1,TCF12_2,TCF12_3,USF1_1,USF1_2,USF1_3,WHSC1_1,WHSC1_2,WHSC1_3,YY1_1,YY1_2,YY1_3,ZBTB38_1,ZBTB38_2,ZBTB38_3,ZHX2_1,ZHX2_2,ZHX2_3
CREB3_motif2,0.0195763081538117,-0.0027906043442187272,0.005855737568534185,-0.0003091784671216662,0.011840003349728918,-0.02250467032924424,-0.0016987778915584025,0.0006272187801741886,0.015956304880467453,-0.0011881177041924741,-0.019502443981836582,0.001529948790798539,-0.001897836929902074,0.004961469028165623,-0.004848241397551131,0.009973767285209472,-0.0042273493925716315,0.005786861337584895,-0.002628114621771094,-0.007296136767028765,-0.005425526513949736,-0.009791223628842268,-0.010797075811272058,0.0003637514128402838,-0.012447287146183462,-0.0022363684245640977,0.004120316077061959,-0.00988997010419694,-0.011464906288521912,0.01165462860728434,-0.0015373861584165888,0.013073709016054653,0.010966141528686569,-0.005899394604685447,-0.006889136172037491,-0.0035108530721909875,-0.012629749661703368,0.003998373446703464,-0.002431986231076846,0.013662576448416902,0.019835858203238275,0.01765805774963844,0.01969232318241301,0.017761657107873315,0.00727993614714878,0.0036603562244432713,-0.004004394659975589,0.00991737317372331,0.016965546700397335,0.02313913115418571,0.005292163401030219,0.01141924341068672,0.005339275647571231,-0.009340773577260613,0.002668416946442418,0.000923016801659061,-0.003665341842501597,0.005079052752645471,0.008749872386850596,-0.0003554516129718536,0.011988558853501944,-0.018854397648245567,-0.006167923881220892,0.012749096763039924,0.005547990079958949,0.012460102957890525,0.0019480077095665516,1.9000600607435027e-05,0.001493136826683109,0.009769969128262461,0.024739450587794296,-0.005309095551904171,0.022163344467692896,-0.02209680711861042,0.008929397835995086,0.01273738012249934,0.02415556616524616,-0.010954523756903164,-0.0025284823622295765,0.010201088238994101,-0.0015416360274610101,-0.008138891546863229,0.0026596859712026133,0.008510954486482446,0.006997999211616028,-0.0020944409991345714,0.003710270621852426,-0.00726328332292846,0.02050177192664558,0.006047030722750484,0.013113968630726999,-0.004659347318587611,0.016179388598890565,0.010197972670905393,0.02264126805214848,0.0009595584253372498,0.003219382352000594,0.014051077011732003,0.008738862702753038,0.00368915757776733,-0.0007762240430586016,-0.010056476950646848,0.013606964423033233,0.010520346072294243,0.004241630894887749,0.010594674002316482,0.0031004618004773147,0.0028037880202442887,0.020732975802116988,0.005228317209798498,-0.003550990710692583,0.004301917688599578,0.007452711358386852,0.015339141768127841,0.013088399544043249,-0.02489258732988817,0.027508047718643475,-0.005949802123266023,0.00936117255336182
NR4A2_motif2,0.019498843015424552,-0.005790149661098862,-0.001923887808196448,0.019201308575732132,0.00010064198627072511,-0.001794319588721539,-0.01566672169363367,0.02007563146506976,0.013796289310583784,0.0035431061922073567,0.0025212235370786333,0.01247641080105993,0.0023201275211357443,0.010058409537346843,0.013554655738944661,-0.002257606154948696,0.00970632513708793,0.03171736306885747,0.006707975802063754,0.026044967737899934,-0.0005008408712861999,-0.02302820387270517,-0.005597387963506403,0.014912240453187571,0.0045670511534318305,0.017865312563735664,-0.00500828258999049,0.013636547271529452,0.008426765539038438,0.0075265693154050566,0.0015459645513699637,-0.00839746843592184,0.01718800941217499,0.007152439077347653,0.022841217907775244,-0.003133257170390076,0.011557425458557858,-0.02028457786817713,0.0038224803036553683,-0.01773489136689564,-0.00019726671608927488,0.0095650620803639,0.0069800872575021345,0.004120393081396951,-0.012880260698173262,0.008814770067284287,0.000827751924789881,-0.002598761991580441,0.0026698742621423213,-0.00034118751253509115,-0.008840951806081259,-0.006053636916294886,0.002157806030439816,0.012540190522818049,-0.004533169898096548,-0.0021164091194062935,-0.007735480120054304,0.014083223540143098,-0.017060810701059477,-0.008861898574597809,-0.0001552697051178047,-0.003590479181661984,-0.0004990548353078934,0.022276127433422978,0.01313825918870085,0.026811090000181354,0.010464755483417694,0.007653104004222504,0.003631333170361153,0.023102636336264994,0.016667439669592648,0.01998158135756563,-0.01791428846189721,0.005474049107417918,0.01623394461139871,-0.004991538945891614,-0.008089465400544503,0.011212947391237385,0.021904165257613375,-0.0066259984419428436,0.005143224159327435,0.012812265951883247,0.0025721905036658757,0.00874298749833671,0.016590043140254435,0.01267749179922169,0.012482170435965214,0.014721675691921425,0.001235949479728693,0.013260421257980626,-0.002716238044478892,-0.01040965214716309,0.010862726377699203,-0.0036699359182744327,0.004086063656349097,0.006300908635714338,0.017876546882866017,0.002175504903227694,-0.007895125878218763,-0.011470754440715157,-0.003213208026642434,0.0037871044836325237,0.001781782166330341,0.0169209672220019,-0.003554203741531823,0.00849409899353605,-0.01570190099875663,-0.0006388860678438158,-0.004162888103997739,0.01026602092695558,-0.002727556173831483,-0.0048865996429464,-0.00818626135752022,0.014149282846966007,0.007606336229309712,0.006244419608591133,-0.004663408415957154,-0.007766869911236346,0.008221946519382047
ZIC1_motif2,0.01941251178252125,0.02859545075213471,0.01705274279040306,0.013896894934262346,0.018685608914140273,-0.00284023183476451,0.009347879310702427,0.0273602474034545,0.01686948789844217,0.026060879046441412,0.0010159084208177854,0.03557663627403092,0.009724849885953398,-0.003652518532092423,0.001529986773354883,0.0226432514588568,0.017714555946370204,0.02308537181764612,0.0022902788558758396,0.012973867669061074,-0.016833137410160175,-0.00848203386711639,0.035934679147062505,0.018870298890594536,0.015029507377880141,0.015399377639946803,0.01614371472583572,-0.0005461672856179834,0.023265897222792473,0.016506629187748968,0.03703737378657186,0.014551210794125274,0.016980170820043054,0.014501812767939467,0.0033426951052700454,-0.010991010953860327,-0.00963907463698242,0.023916429233494883,0.01487119752979826,0.0036232717191845456,0.00498645659865144,0.010823236195069539,0.001852854518529626,0.023829842514920204,0.007223953445433322,0.025660918408233216,0.0032402403790831977,0.023274270685183004,0.04198771320234842,0.017017169110604413,0.01350145827526378,-0.00067078261234867,0.014815739920622734,0.012887249977586371,0.002439857545325746,0.014846624201473344,0.010832412324239543,0.010897528832287279,0.020207287563659845,-0.007604197143024957,0.001956458318930423,-0.012974951985461685,-0.0037831669722094537,0.021595150671773575,0.034107578992251794,0.017224912298053514,0.026728132510789978,0.017921571820845274,0.02973848838862357,0.041331206335839386,0.02449093159784168,0.021067258568841434,0.020324570198948417,0.007083635001029272,0.004984319631565109,0.022428553754999483,0.02017409072790744,0.016038272561557106,0.0037879321732549173,0.004429289358909426,-0.0005200655465614666,0.0017656888308705035,-0.008966392214190126,0.0009364146593636637,-0.01911393885409411,0.0061916409718754326,-0.0004110022427319903,0.022052424358883944,0.010506388073768103,-0.0020775383744001826,0.016198819549604605,0.0312410238093688,0.013118137603447018,0.0029027082494927094,0.0029212357492407453,0.035738576512779854,0.008621799750908645,0.015281827639249549,0.01732376363297629,0.0051366835590495935,0.026401353193995936,0.004745497971333016,0.02977331900409838,0.01128210368240899,0.01896016969428634,0.012706638459627191,0.03195733594287885,0.011352157861650738,-0.02142913814873266,0.01585224838668053,0.032288926431022595,0.010660953379744823,0.013013592960454203,0.0022819921379822875,0.011375787127832188,-0.005548102519736796,0.024864229133557337,0.007321617479062909,0.022523771377819222
NFE2L1_motif2,0.019404805398964973,-0.006801777983729341,0.004322150715162768,-0.003424203103694157,0.004614730041028001,-0.01749853237824591,0.00012197993028842402,-0.0017735372618518203,0.01881520804538448,0.00188667356316506,0.0004197615826276055,-0.005523625472301755,0.003935743777250874,-0.0010156846619920265,0.00803181452288609,0.0014725115650195601,0.015414162085103955,0.011076878999269927,-0.0047649347090889015,0.019152772268604932,0.002925526086824276,0.0038597064284240684,0.0002756237924894563,-0.012020245332463155,0.0198327723446813,0.006729742761500589,-0.006379277571474923,-0.003811687511365604,0.01502504693386938,0.0033183235287103457,-0.012623311801795207,-0.014995896952027894,-0.008407710766421325,0.023062535457705265,0.011149055392716682,0.01683245510977572,0.012391699858365994,1.6000956747828243e-05,-0.008386620238819469,0.014652958360100015,0.014700170045951625,-0.0018422674922559366,0.0009449189618798784,-0.0005250396924206389,-0.004224860516285694,-0.005277331599939086,0.016733587982749314,-0.0046723830582617466,-0.010209445664758102,-0.003549547455059137,0.00243209987309226,0.0015979894462620748,0.007858988022970808,0.010589587946479068,-0.016422776072124223,-0.010017763311600723,0.015067141020430134,0.015872988248074163,-0.002033636876484725,0.007571560672240078,0.006678451027755077,0.0210959906406786,0.029863242645112396,0.008814080084805548,0.025501417591014725,0.02381873716124001,-0.003369237209683404,-0.0032532798069776644,0.019648531128869936,0.0383892187333947,0.013959356310832508,0.008287417259596887,0.008686639499793147,0.0023736951109719017,0.020240662513964287,0.0043270362214725315,0.007018537300867537,-0.014485611516375337,-0.001815482332085028,0.0032019742373116827,0.009094697635928038,0.003991299806891607,-0.0029014536025188786,-0.008066386779545506,-0.004854880357163453,-0.002040936638843659,-0.008760877832551308,-0.0071637651740712365,0.0013880565155351575,-0.008979670744722008,-0.01562799273115279,0.003019160974075923,0.0071017140050342095,0.0022037342359929038,-0.006151861844691604,-0.009867541852967706,-0.00034878194535931085,-0.01520748866494322,-0.013023024656803217,-0.009836218918420516,0.006599162176486898,0.0033709183045859737,0.0009917897420621564,-0.01348033726380769,-0.00520473191698432,0.007226215241457508,-0.002130918191029949,-0.005397126952495847,0.02181379976372825,0.0076104658134667404,-0.019075091522155186,-0.030759918126220188,-0.024505363074200013,0.011279153248781985,0.00109626273984676,0.01041615374603919,-0.029120209008891753,-0.00025132017291763645,0.0010113155472825162
TWIST1_motif1,0.019398241548635207,0.009274478937528247,0.0007061347951583396,0.020790071816573014,0.018527999889052137,0.0030183010278083074,0.016002341165140096,0.03143789361385735,0.017118433295569713,0.019105823424488445,0.021194294427708926,0.030250101848495345,0.028095954074144152,0.011086293905046823,0.02090475537725767,0.010317514066058874,0.003604657047024472,0.00415520221961082,0.002004477623150137,0.009893542828214608,-0.012434223877306739,0.002869816170775007,0.00422374620507664,0.02317632302537221,0.027040536672999153,0.021294361856495768,-0.0025664356980877657,-0.013481005728271675,0.016925822896518485,0.023859574828035943,0.007346742614054026,0.020508486994008947,0.020735411881834528,0.01713184164738189,0.01205316292306956,-0.0033028194730503556,-0.0013995647206847318,0.006594041581790576,0.003671212042509201,0.0013876209795054904,0.009118925881317502,-0.0033502319937063272,0.012917751029929921,0.017558690919699357,0.02327100235141569,0.0075958507004143215,0.011158505795067154,0.017036635822791833,0.009242718062476257,0.014486917737303087,0.004745243422999404,0.009477019859634122,0.012813439030094716,0.02896409670844341,-0.0011919359088197311,0.000603376453043634,0.0015218567946369743,0.015986037173206284,0.015564588494676729,0.009252814086776948,0.01275781078469235,-0.00544624220833059,0.0025441507168980446,-0.0022748636639112444,0.021117942011132016,0.006956544674686935,0.012789683691984029,-0.001517444929174669,0.0027860477212026296,0.042991802578474916,0.040449589674953754,0.021527475476153406,0.0031942369216091987,0.03904428798867378,0.0142155636507779,0.013640170020856037,0.004947265854683511,0.038371543864604334,0.015879093169683983,0.037190181706502796,0.019106358623974706,0.013744090926697731,0.009427003231277984,0.01166046832343771,-0.006079382935670019,8.399696640613338e-05,0.005934179474001996,0.006111696045303276,0.02239915692729557,0.019796791065593726,-0.0012503410377244322,0.019576934030538153,0.013361589752986382,0.01669498272847636,0.0369414378777483,0.021533053715824476,-0.014740667194239476,0.0148887824345402,0.007743574744836988,-0.0034436611149419004,0.013207528918118789,0.028648946757893375,0.0295809006370273,0.00881665177284523,0.007896270795543498,-0.00963095965566873,0.015108074866231403,0.005085994309340256,-0.005455286784183128,0.01015273909376605,0.01427647383523342,0.010138155707559245,0.004732220072485279,0.017456879023826345,0.016990417205547212,0.011417057172237061,0.014041077044175199,0.01760753082237751,0.027151674977738002
STAT1_motif2,0.019386097441320485,0.0033740059766877517,-0.011321712152989072,-0.0015138407635880977,-0.004402553368217305,0.008664099848008368,-0.0017029985401168812,0.005244413071994917,0.010221024333255228,0.024444082987735205,0.0037213709628132747,0.023398324118678072,0.011230743624891255,0.005564189742124261,0.009058765994988135,0.010249081032856624,0.009836089606562919,-0.0006768964386672455,0.010690558989247177,0.004087840441211212,0.011035076017215576,0.010164315500426398,0.01693351917312844,0.014740829700080059,-0.0010387186575627014,0.01961278559022997,0.01533883470850255,0.00492990297673016,0.005518849491872007,0.006788385118367177,-0.0031135639077405123,0.014086704262421548,0.019201242045127808,0.0029930669986213197,0.0064254270294940964,0.005490836398853538,0.015802217086950697,0.010375740795134824,0.003674476586171637,0.01962790739547448,0.005285277228771134,0.009257970035408493,0.013008537734878457,0.009615056069975349,-0.0014386828209759618,0.006454897010297404,0.008389388625151204,0.010623347429412682,0.013762886240146426,0.01583437918331943,0.015377759717214421,0.005953292402314285,-0.0159176334216207,-0.00030648217429011474,0.0006587574450454205,0.010200694964671438,0.011855513661099637,0.009889996003246894,0.001994568638487151,0.006417985097448675,0.001207612964427877,0.005838391909068018,-0.01082568582543084,0.01169133567107785,0.0008071122566524402,-0.0034326021187272003,0.006698845887720887,-0.003589007194588385,0.004112759443401913,0.013432523093919905,0.008012141066591014,0.01717176094731523,0.014439534702032861,-0.008892363804337253,0.006321746917573177,0.00928853653838025,0.0175970274636877,0.03808851737580564,0.00924423797603726,0.011056571026439446,0.00782999372070575,0.0007640092278734342,-0.019993762367460578,0.0002592849967969351,0.002525991957675547,-0.009451404333977243,-0.010406678830268502,0.009577037364996585,0.012937631535986269,-0.011608390998761549,0.01560648453806951,0.018780417878071876,0.004705727748857944,0.018209789449195473,0.004139517522662208,0.004150580573881582,-0.009258054518068689,0.012608416669274291,-0.004571290854399205,0.00534464292511471,0.005698067229330149,0.01577238117763514,0.025119958818404415,0.004993018737320942,0.008733479123683231,0.010750564703891298,0.014460330212761998,0.005625511866150086,-0.016994170428215143,0.00841352684536152,-0.0001606123877334362,0.009965309808827634,0.006813196713876283,0.013062678445626488,-0.0020862878111185534,0.022313290022992815,0.00021685897040632905,-0.002155557112621427,0.021458062334057598
CEBPA_motif2,0.01936040224195368,0.0025430824778777737,-0.001574214566696702,0.011829160634014775,0.0023643688854982315,-0.004165137796138629,0.014008529049924464,-0.04037730198283599,0.012266818388841099,-0.01167518085848685,-0.004061338907221502,-0.021202503448452616,-0.018845767722092087,0.01424097834163042,0.010369245288954188,-0.0028700639743521003,0.03196475234265865,0.013720660131599323,0.00893873590045225,-0.0034693270938227633,0.01920903829084797,0.017602818682800246,-0.002334535543673075,-0.013682577728406435,-0.0009270476800741741,0.0007819318391101634,6.247616001685063e-05,0.0005785436247964851,-0.0027337600864599278,-0.0005547251590250931,-0.00317872612119269,-0.015108479368230324,-0.01788812357480308,-0.006388476502404879,0.010708533541222169,0.02264800665484048,0.018343419642246967,0.005621539184183963,-0.009496594793579453,0.020975124053696104,0.02638360046504045,0.010596231450141855,0.01897274316342763,-0.009111202849827462,-0.010249508112469509,-0.007035374393466088,0.003953251066350583,-0.023468786834546507,-0.016681042906152077,-0.008815831154009883,0.009262665384413641,0.015291629054215678,-0.008169044072573886,0.0068391644543863836,-0.001324631983658816,-0.010745020086118278,0.008491781813076164,0.01634560381103447,-0.007128933458243404,0.027325596471553644,0.005663900513891955,0.014102507471466564,0.02469046981955176,0.004185379279118603,-0.0019724221183866778,0.025694464606071738,-0.006536025203534982,-0.007049084771807305,0.02072525417663359,0.029997750634602836,0.008508603317340165,0.007551598495536825,-0.012042502662188844,0.008396363966759305,0.013477536702338366,0.0007346576165281764,0.005285285175765219,0.009113754751889563,0.01340380966695348,0.010006793668127208,0.0022624659252237695,0.023637291412670992,0.027307354350400888,0.010264770253478791,0.02762740136096747,0.014593801608570147,-0.002389076232746471,-0.008631613290134982,-0.0007476452666996442,-0.0048955314326136565,-0.009143113800806207,0.0017369613030838035,0.005272421478324567,-0.011575081947377285,-0.024715068007704323,-0.03409553108431932,0.012362026475267933,-0.008156982838143636,-0.0038639137504847742,0.0016850001879134505,-0.014178724564998045,-0.0036034996997859107,-0.016862442521401587,0.0022416741638456887,0.013756187739209192,0.015420761859922368,7.3973371824607595e-06,0.011565230221825526,0.03564567437913664,0.0047659805742642876,-0.01089453322305544,0.002750539002986396,-0.0064350655718353016,0.007043160328470844,0.016425768665573694,0.012330770662255398,-0.04636720739932532,0.020821951224098318,0.003016251029364936
SPDEF_motif2,0.019293631740290897,0.002537293072310033,-0.00436353806942648,-0.004882254124696249,0.005603171724670653,-0.012584504327088158,0.0056188047254038965,0.01676290878420981,0.001877738513192537,0.019432783239932756,0.006551256086367531,0.024214004732656738,0.005820690957835534,-0.002068849844259554,0.009744349303078013,0.016198402291661335,0.00990864156679936,0.01306895687660716,-0.015442044602896537,-0.009077407890697178,0.0019354022690567507,-0.011579686822911313,0.009232589659268898,0.011562006635747987,0.001980504924562775,0.016957461510123017,0.025399914507181088,0.008099349158595498,0.0001583632253921526,0.0031574487577222072,0.011362222648151605,-0.00742041905357657,0.005091608351238524,0.008986401522681374,0.004901206666366379,-0.011849270421038925,0.003428782752616193,0.003008199236842678,-0.01675309803661986,0.0078022987315966635,-0.00928689988551383,-0.0006070695230794161,0.0076643334328949635,0.0144082713495644,0.00858711478957158,0.015257602796803708,0.015517720322738664,0.018508258924061157,0.011502901539679672,0.0070593041986623,0.006079048693249572,-0.004450648515288259,0.019421271203924496,0.016733907492665342,0.015424158303309702,0.0007628600721518529,0.013753395471141381,0.0014072897898655622,0.02411733012016763,-0.0016340638478187966,0.005836161432351289,-0.0049923429779239244,0.00026211724435806175,0.010230251119418297,0.017713495389444216,0.013305065453435584,0.01678081923043252,0.019100929645154075,0.02700369520312107,0.025674549214749046,0.019467906345543705,-0.005551381245727138,0.004258856086074352,0.008787420609402628,0.013239382854509204,0.015201741806359192,0.0006662217305588193,0.010909140144590879,0.012409886554329237,0.0002526411263498064,-0.016388467329637897,0.00157984586783597,0.0010111608661745718,-0.012723174035119397,-0.0001504617940733617,0.009264373111934851,0.022497362232729978,0.006512528163108961,0.010533321414813333,-0.004093609999670649,0.0051553051797352655,0.0015629818165882542,0.034392646880438735,0.005926324583540872,0.010524629950397966,0.02106373456601058,-0.014398100908796022,0.00163647826688323,0.019189761409934638,0.002372752862373238,0.006098097454678854,-0.012211232934945344,0.014630398718568575,0.0063857201588257174,0.006975617541998273,-0.00757238828035484,0.017353150333356968,-0.006630557489810983,-0.007787115652990072,0.006624930060284218,0.011470187167975852,-0.0061562332416148,0.017060522490073997,0.007368924752989526,0.004620058500561912,0.014205759566436835,0.01577225282349222,0.019319846632317037,0.01976112511915606
SOX8_motif2,0.019284902761988066,0.016443903176275778,0.004835317730870501,0.005467763463011846,0.009959713026170366,-0.008583073641194879,-0.0005112555496727872,-0.0031536538642775993,0.008201082399603979,-0.005517546898033863,0.0010223066068862441,-0.0018364734611300997,0.000994927683995748,-0.008816229216905903,0.013790364806116603,0.009590600479424337,0.016042305335024654,0.0035999564407770824,-0.004826967029486112,0.019536878551729253,0.01440842725328682,0.01456901984485422,-0.006962095609301407,-0.01701978542407242,0.008862551980526849,0.011394354933104069,0.007769536148128729,-0.0013611257827341404,0.003200536259297386,0.024988936054489083,0.010224725289154371,-0.012612129321518574,-0.00317095025238044,-0.0007299727616306016,0.003566092220536812,0.009663030055951873,-0.0011044623260820891,0.003123634664675396,-0.005116823715177866,0.029911293798439167,0.006946349700121432,0.002634638879768791,0.003278077240535774,0.006032785043038472,0.004157923086993312,-0.006762778904957215,-0.0017903750268883326,-0.022082898065417078,-0.005204105856865694,-0.0042346499088761575,-0.013094861876617805,-0.009447302217892079,0.015453898115127552,0.009625830095132928,-0.002995742710775883,-0.011192959132092006,-0.0006519708343583826,0.015425703688005594,-0.020006971005198326,0.030495550466341004,-0.0037554584324566063,0.005260839814421978,0.009003349710181848,0.011779416811701734,0.0003324909946465622,0.0027456198544016726,0.0002843822154242156,-0.006444860771844519,0.011793344367127458,0.01862046263543008,-0.001428431137475746,-0.0024547899879650468,-0.0029573823869360077,0.01277428050201819,0.012562796868222419,0.00949088310553848,0.0016409230818056257,0.0028247564697908567,0.012446999791028115,0.009899321372890433,0.004924156281161399,0.014257647324738713,0.006019376507834124,-0.0035692774165198473,0.009507686739254242,0.014169343810918807,0.005624003261772974,-0.0028878723118892697,-0.004103194339436814,0.015572542192764311,0.005642784454024488,0.005657739881815912,0.005509314708745878,-0.007062905756004658,-0.00015210168686813802,-0.02000861348586041,0.003609836510607744,-0.005779136512926959,-0.01074852061475122,0.012923676390227238,0.004938172088975279,0.003828558694531089,0.006110651015581115,-0.0011069995975243113,-0.012114550538477408,0.0069591952621140445,0.004063250872490692,0.007731897370597946,0.009068821326603731,0.003441848446344956,0.010324034106036634,-0.0005075559386495661,-0.0016244100635504743,0.0018645795136024545,-0.001726173971805359,0.0208783149943686,-0.010004992003060535,0.007851531073144256,-0.002374379510177873
NR2F2_motif2,0.01928212989273659,-0.0002904320582519537,-0.005052717127439963,0.0004304642070998682,-0.011513652396292956,0.001389183399296393,-0.018253777976884617,0.012482903800880895,0.0053960630333800535,0.015175645793213802,0.012977240679004316,0.023324233477748438,0.01756628853132121,-0.0025564738353487534,0.01908077140184291,-0.0025597669066822633,-0.0024984130965646383,0.01822963704654555,-0.009365590959811565,0.0048807992949791105,-0.02803431017836552,0.00040046939865643315,0.0054773503295145924,0.014377273385944559,0.011801545787284496,0.023740384812282467,0.005023146627349937,-0.007732519314581172,0.016144200918858456,0.006009930201242141,0.01534172091411582,0.014505479368371875,0.021752261746363116,0.00872808643613559,-0.008077960394569471,0.0032930738908118987,-0.003418278212065723,-0.003813735737017988,0.0016284783947223258,0.000281330488187991,-0.01701989378846868,0.004807102234025762,-0.0038148529417479666,0.009701298683706153,0.010118230148159508,-0.00653577358947611,0.013905694742697068,0.008132502245126618,0.0017933893421216345,0.01220331581340746,0.0009541766801891549,-0.007061081981992903,0.018316892474107106,0.02468762999178089,-0.019068323597092703,0.013029734996723946,0.026561709454185397,-0.0016234615999948983,0.013377978247957294,-0.005915537557916045,0.014369954550799821,0.0011069668110794844,-0.00449801376151788,0.024341930736369373,0.0056954842932373006,0.01872970171046719,0.0018613168242386383,-0.006121496033885853,-0.015627384052536615,0.038531074513616016,0.01619838050874678,0.003055761385133432,-0.007830923946928749,-0.006661946180639997,0.0006657674273969672,0.0049726650183322015,-0.009809578475049584,0.012308046090031334,-0.004567259588822842,-0.006432023299484347,0.011404812341866542,-0.00323839712474748,-0.018877549687243766,-0.0013425207284745993,-0.01904572157159281,-0.011087647869069807,0.004797143529707475,0.0028039943975676006,-0.006857549682563394,-0.012563207890831873,0.003818217026605542,0.014238664747506324,0.020124244756155048,0.005919409455695647,0.0312291760230489,0.018021801205296183,0.009298154764944269,-0.01001043282086466,0.0032702467208565096,-0.00372781159398091,0.04108141460421871,0.008128522023704569,0.0171742282852095,0.0033209485023642125,-0.010608401762160147,-0.012434595226076492,0.01317717682097206,-0.013441082740118003,-0.016654717265631447,0.025700525900721718,0.012570936709363757,-0.015120997473312824,-0.006689065827754246,0.0066938594342093385,-0.021505263220148015,0.007304806448529574,0.04292558643059182,-0.004236261335130584,0.018954813501780764
PBX1_motif2,0.019256598095794313,0.010438929749578817,0.024392601769123036,0.007639694552057302,0.001743948850459741,0.0001613580399245847,0.013427875447256175,0.04509241797428683,0.006598981168413933,0.025084664669028475,0.0054467562362095255,0.05323758323487655,0.009613948605407352,0.025298818431706043,0.008126387236947384,0.011758288383051166,-0.0029878954820321325,0.027237513028339166,-0.00877933401312166,0.006898570721153609,-0.028085061822166878,-0.009695864834804531,0.008365136070110607,0.016864680028151544,0.025612080808145657,0.007088944999084615,0.009634271005088636,-0.013171770297503946,0.03591661169676435,0.030029673485695796,0.0102283069382577,0.022945051518943452,0.024341387202727778,0.0019313012737015194,0.0030894578626677878,-0.011698839121008253,-0.010432098207809838,0.013604129730243157,-0.009365139163009387,0.0009332731718480958,-0.015608648810212438,0.0005740140826909999,-0.0159412146390533,0.010475011812852913,0.014636723568145465,0.004931331194205568,0.007549079991226789,0.017083358381345972,0.02874451131794719,0.033267773178906966,0.006878186966602608,-0.008885047190275478,0.05007912269235743,0.010319829677496851,0.013878983204294442,0.01896929117258933,-0.0035803298106163845,-0.0028934695632154206,0.00838631105999575,-0.008801188674770139,0.025891402652824882,-0.011279520583300878,-0.02172506230327749,0.022705412092643117,0.02814037002785361,0.022472625746503425,0.013861863076445022,-0.007413496956828839,-0.013002553770593991,0.032239843737486694,0.0261653094972423,0.01120567415961255,0.021579183510127515,0.0024179029756977847,-0.007877315380729354,-0.0007324547301447563,-0.0025663905021060217,0.01611439007313963,0.0022030573151121356,0.0036023129486692346,0.006059605557144604,-0.010661296771396921,-0.006797965810666826,0.0014175049375698954,-0.015791971699915024,-0.008604965918615362,0.004341633525107438,0.030825094909161518,0.0037210893743228673,0.014447563998448787,-0.00020404446282137198,0.02670017751233596,0.020402585758372026,0.007690962363312927,0.030660225673292702,0.036221587579456406,-0.012658819175135519,0.007357466491641238,3.6903833404741976e-05,-0.009784268012081026,0.021603714026568913,-0.0004549060432380412,0.030671128480508267,0.005499892018990163,0.005633984380689961,-0.00024066991709870226,-0.00014233440322275747,-0.01352043380208603,-0.01978367100627466,0.010752995933904755,-0.003609676551880652,0.000661536773776705,0.014066339376887274,0.009492106249812683,0.012335138472842804,0.00484092201222988,0.03127380261285543,-0.0030712584107601935,0.030883832833726203
