,IRF4,BATF_1
ZBTB1_motif1,0.010675854625338113,0.0029827282445936054
SOX8_motif1,0.010645017618913854,-0.0019904807047298905
ESRRA_motif1,0.010643211817334875,-0.012751090256317665
HIVEP2_motif1,0.01058519358478066,0.01636409514177096
THAP1_motif1,0.010474248249359714,0.003709368189731818
KLF16_motif1,0.010450598076470748,0.009396026969065068
POU2F3_motif1,0.010420295984256032,-0.0067504089603721285
FOXE3_motif1,0.010400014705174909,-0.0019482049784120279
FOXD1_motif1,0.010400014705174909,-0.0019482049784120279
ATOH8_motif1,0.010363682413471681,0.005958596959735217
POU3F2_motif2,0.01032847580329212,-0.004968682046027585
SMAD3_motif3,0.010263501138900346,0.002179948067620549
FOXD3_motif1,0.010230479055510177,0.0031384419319694054
RFX5_motif2,0.01022931046021845,0.015460997063059033
ZBTB33_motif1,0.010190690290048907,0.01636655661111576
TFAP2A_motif2,0.010168825378815749,0.015793060539989193
E2F1_motif7,0.010152029814355519,0.01869498227140194
GLIS1_motif1,0.010118000378145916,0.011621282673696762
PBX2_motif2,0.010108713520858329,-0.003237347224944328
HIC1_motif1,0.01008694542031465,0.0011046490804430837
ATF7_motif1,0.010072152131579467,0.0016061014117933912
MEIS2_motif2,0.010020978869176543,-0.00334157991785395
SOX9_motif2,0.010017224097863611,0.01210738819798542
SIM2_motif1,0.00995815335726203,0.009777268768359947
SIM1_motif1,0.00995815335726203,0.009777268768359947
NPAS1_motif1,0.00995815335726203,0.009777268768359947
NPAS3_motif1,0.00995815335726203,0.009777268768359947
HOXC8_motif1,0.009942339919009243,-0.0007932858725744911
FOXO3_motif1,0.00987080698756047,0.0005929346529926187
EN2_motif1,0.009856116357687336,-0.00521715172386306
ESR1_motif3,0.009829263444297628,0.011650917564815781
TEAD2_motif1,0.009828469722980722,0.015237619081708795
POU2F1_motif6,0.00981375820677698,-0.01416009059590618
TEAD3_motif1,0.009775459441575901,0.008971735630374443
MEIS1_motif2,0.009758975277022349,0.003090217595302302
ZNF740_motif1,0.009717230735939884,0.027950962797218187
PKNOX1_motif1,0.00970480442882752,-0.00011938484955846124
SRY_motif5,0.009681227470168675,-0.0051780234962486
ZNF232_motif1,0.009636321146170364,0.008850245102471746
RORA_motif3,0.009615597810449045,0.007138366417960704
GBX1_motif1,0.009595371650903819,-0.003699087265368752
NFATC1_motif3,0.009586230447753972,-0.008018240669827868
ARID5A_motif1,0.009566779038624391,-0.006648215282752515
FOXK1_motif2,0.009529329338422104,-0.006206577224996512
SP1_motif1,0.009524560775186834,0.012842709011546884
CEBPB_motif1,0.00951467583527518,-0.010333260566169176
KLF12_motif1,0.009475303329288696,-0.0011854825624615605
RXRB_motif2,0.009444089696475536,0.01769131911905819
PAX1_motif1,0.009409021262108514,-0.00669087861861264
CREB3L1_motif1,0.0094045346745249,0.003997596495581766
HOXB6_motif1,0.009360199800532015,0.009761783337193786
ZBTB4_motif1,0.009324478714181544,0.021648889651782164
HEY1_motif1,0.009260529028634548,0.015082159616636079
MSX2_motif1,0.009256697558640241,-0.010386525640430503
NEUROG2_motif1,0.00920189260144816,-0.014526006800500547
HOXC13_motif2,0.00913855132961754,-0.01066443522275321
ZNF85_motif1,0.009012447327125675,-0.006316546751051468
CEBPG_motif1,0.008963190777811486,-9.880292957803699e-05
SOX18_motif3,0.00891827279822185,0.012990300076268533
HOXA9_motif2,0.008908067737086934,-0.002165604741765833
FOXO3_motif3,0.008881311267602362,-0.006092958215111795
DRGX_motif1,0.008849515058992055,-0.004723489158376198
THRA_motif1,0.00884077503640514,0.015466682240742815
NEUROG3_motif1,0.00880018154609669,-0.010083770453539387
IRX2_motif1,0.008789535080382627,0.004591448303010957
NHLH2_motif1,0.008782611822151145,-0.004126016517049765
SOX15_motif3,0.008772653749517002,0.0013621481940885216
GFI1B_motif1,0.00875717809926664,0.01891563506546521
E2F1_motif5,0.00874654650869535,0.009553674954801125
TFCP2_motif2,0.008708755658300836,-0.008904620514445084
HOXA1_motif2,0.00865363271946082,-0.0019449033284002876
CEBPB_motif2,0.008582455976362313,-0.003998134181050786
FOXP4_motif1,0.008567743074528834,-0.003146784543721355
RARG_motif4,0.008545169189538765,0.009299597898316268
ISX_motif1,0.008439084480223026,-0.006145524402185625
HLF_motif1,0.00842515928851862,-0.0006457093977189076
LBX2_motif1,0.00837603337556104,0.0009309845394361907
TFAP2A_motif3,0.008204410233942382,0.009331617682360162
FOXF2_motif1,0.008202829271165281,-0.005005949719311512
SRY_motif6,0.008132207676545872,-0.001662749867844084
SOX2_motif2,0.008131523847893321,-0.0035206382671384207
HESX1_motif2,0.008069309846985187,0.011489299586865445
HOXD13_motif1,0.008062557041588371,-0.014193450834083113
E2F8_motif1,0.008017897420814124,0.006849563157277171
FOXA2_motif1,0.007954453123337112,-0.006033884866266003
EGR2_motif1,0.00795092188670395,0.004547473570488471
SOX9_motif1,0.007950005068486359,-0.0029367269470718443
VDR_motif1,0.007929449292078783,-0.0023360182082464184
ZBTB3_motif1,0.007919592676069124,-0.009869557577451973
ZFX_motif1,0.007857877277720636,0.014772124392232884
SOX3_motif1,0.007755361115156442,-0.01957562332669066
KLF9_motif1,0.007752749692146336,-0.0021864041852381953
PAX2_motif1,0.007713070208042186,-0.0030525816909155335
TCF21_motif1,0.007706095355479877,-0.0026652745012121786
IRX1_motif1,0.007674870433859735,-0.009959932709614542
IRX3_motif1,0.007674870433859735,-0.009959932709614542
OVOL1_motif1,0.0076632492387557994,-0.014084296954897976
PHOX2B_motif1,0.0075494343049015275,-0.007728868669267659
SRY_motif4,0.007453446496093518,-0.004947244071768956
POU2F1_motif7,0.007395057301930802,-0.0072378764160547625
NR3C2_motif3,0.007372594022796869,-0.002698800220258248
BARX2_motif1,0.007366305729392769,-0.012237463557944389
MNX1_motif1,0.007354324046410999,-0.003153121456427728
SP2_motif1,0.0072973864420370635,0.011990764246245036
SOX21_motif3,0.007273623931254794,-0.0027442737966189576
PHOX2A_motif1,0.007267025154904869,-0.006981164258592807
EMX2_motif1,0.0072471049953857294,-0.013902007643095307
CREB3L4_motif1,0.00719179656555301,-0.001442363848259169
CREB3_motif1,0.00719179656555301,-0.001442363848259169
CREB3L3_motif1,0.00719179656555301,-0.001442363848259169
SP3_motif1,0.007162021705453553,0.015117568345365198
TCF4_motif1,0.007123848197105397,0.010651609304099825
SOX21_motif1,0.007116093581408097,-0.005802779370505983
PAX5_motif9,0.007034613641986177,-0.004424852389096576
ARID5B_motif1,0.006996589353734646,0.014175618574056057
CDC5L_motif1,0.006986879064300689,-0.0031768187814815957
TCF3_motif3,0.006935389430025557,0.0031842260116528463
MEOX2_motif1,0.0068934911655498185,0.003775800455100207
MEOX1_motif1,0.0068874144659574555,-0.01023959574523981
FOXK2_motif1,0.0068724536382854355,-0.007879175140360479
MYB_motif2,0.006862980556436459,-0.0021884451159575476
E2F2_motif3,0.0068370006916661525,0.005558032920529995
TEAD1_motif1,0.006804941030013478,0.011781345180381793
HOXB7_motif1,0.006758923410588481,0.003985158003078471
MYBL2_motif2,0.006749595962500337,0.016150686236585134
POU1F1_motif2,0.006581469111117774,-0.002378857824736872
TGIF2_motif1,0.006550940386933282,0.01717915191671397
HOXD9_motif1,0.00647871610775294,-0.00695318126226732
SOX5_motif1,0.006455807858080978,-0.003340049795462084
TGIF1_motif1,0.00643234763872755,0.008305956720589867
HOXA13_motif1,0.006428511889582583,-0.014865716426847198
TEAD3_motif2,0.006373498007953702,0.013794833991820857
SOX7_motif3,0.006373430010212006,0.0033313713315139635
AR_motif2,0.006365219074038971,-0.0013425059959701804
ERG_motif2,0.0063594391029795925,-0.01258834665797438
NANOG_motif2,0.006328679141644139,-0.007109198096902097
SOX2_motif3,0.00632130640957798,-0.016595170500084182
MAX_motif3,0.006309432337046883,0.018819960510862502
POU2F1_motif5,0.006257140545414966,-0.005705781274603801
HOXB8_motif1,0.006198636812652891,0.005076168462461542
HOXC13_motif1,0.0061842404864606995,-0.013977754967391828
EN1_motif2,0.006166489428411664,-0.013994724122730543
VAX2_motif1,0.006123308743236613,-0.004912533129874304
EN2_motif2,0.006070032094891595,-0.005039537343403813
LHX3_motif1,0.00603535481564881,0.004408285861081253
TEF_motif2,0.006015192558086791,0.0010802224454782117
BATF3_motif2,0.00594569772496717,0.004945474296563161
RORB_motif1,0.005910404614813531,-0.016324231205896413
HSFY1_motif1,0.005829825619997941,-0.011811753110256194
HNF1A_motif1,0.005814722235478184,-0.005256720602111075
NR2C2_motif3,0.005813976766679208,0.01025840789001444
NKX6-2_motif1,0.005799354154924678,-0.004631666674821692
ATF3_motif2,0.00575676026356671,-0.007669722146945563
PAX5_motif4,0.005713935359203766,0.0025345562905624637
NKX3-2_motif1,0.005713697866342076,-0.0003257749899454323
NFIA_motif2,0.0056871104844393415,-0.013633509135690806
RFX3_motif1,0.005677266257589693,-0.016226859132603355
PAX3_motif2,0.005670788866480188,-0.0020969618467890187
KLF7_motif1,0.005643023454777364,0.013449883404382856
MYB_motif3,0.005627803229067651,0.011525876890509382
MGA_motif1,0.00559621757504678,-0.004366665191221971
MEOX2_motif2,0.005588154106556288,-0.013757634581178428
HOXB1_motif1,0.005486038370609431,0.0051870522596206
PLAG1_motif1,0.0054549440853458985,0.0020213891118394675
SP8_motif1,0.005446115443586482,0.004740734604209264
SP9_motif1,0.005445951144578004,0.004740962234647527
SP7_motif1,0.005445951144578004,0.004740962234647527
MSC_motif1,0.005432721926163264,0.010210700148716667
ALX4_motif1,0.005375488102679043,-0.008916885049285552
PPARA_motif1,0.0053508971483287844,-0.007760266611212865
ZNF784_motif1,0.005347783190015803,0.009035371409655086
NR2F6_motif1,0.005327150083242708,0.008684767636278724
SRY_motif2,0.005306753205963015,0.012649770299755413
ATF4_motif1,0.00523988695320996,-0.008899707886470891
FOXI1_motif3,0.005211804558327689,-0.007096000523825341
VENTX_motif1,0.0051995329934539924,-0.01756628249975647
PAX7_motif1,0.005152695998185029,-0.002221173099435851
POU4F3_motif1,0.0051186905048422205,0.0005901580140131782
ZBTB6_motif1,0.005085737152762433,0.005972083966411925
MYOD1_motif1,0.005015240142557984,0.005620505891560759
IRF6_motif1,0.004973857230460197,0.0029020613234203843
FERD3L_motif1,0.00494851281956306,-0.002267049058597058
PROP1_motif1,0.004876392340351612,-0.0018551372620151454
RHOXF1_motif1,0.004837644753376908,0.0002988610069627172
TFEC_motif1,0.004834226139913765,0.004134939870677148
POU6F1_motif1,0.004832462803810871,0.00129061992895166
FOXB1_motif1,0.004819252148759237,-0.005939922033058453
HMGA2_motif1,0.004778368165251623,-0.00452847717771252
LHX6_motif2,0.004763673989796513,-0.0021288520336986048
POU3F1_motif1,0.0047024560325239235,-0.006604054773960613
E2F5_motif1,0.004581756760332277,0.01680903012209607
EGR3_motif1,0.004571010142115838,0.014969647643404293
GATA1_motif4,0.004562122101669863,-0.0009188572226935888
ZBTB12_motif1,0.004530544557658339,-0.017678857356126062
BARHL2_motif1,0.004464609325827691,-0.0042905668950636066
TBX10_motif1,0.004457752903854152,0.017815704859167458
SOX9_motif3,0.004441150940395975,-0.00668553055649332
BSX_motif1,0.004440920742467316,-0.008451588219585448
ATF6_motif1,0.004399893509297095,-0.0014366846410094048
NFYB_motif1,0.004326989639861049,-0.01009095467883047
NOBOX_motif1,0.004311674050222318,-0.008243573652476802
DLX6_motif1,0.004293360895168586,-0.006884212723925197
PKNOX1_motif2,0.004270675731884422,0.014647944030978443
MEIS1_motif1,0.004237878854080475,-0.0012884790087451937
FOXB2_motif1,0.004178066923830579,-0.007892239448459504
SOX13_motif1,0.004175147829887941,-0.007926665195151046
PROP1_motif2,0.004066369109954335,-0.014664152353329617
BHLHE22_motif1,0.004038306134265302,-0.012304999029107023
BHLHE23_motif1,0.004037715366951177,-0.012304197177403858
PRRX2_motif1,0.004014738813883901,-0.006548929328760927
POU2F1_motif3,0.003995708208279567,-0.0034781758883441027
FOSL2_motif1,0.003992703062654825,0.005860367100126785
NR3C2_motif2,0.003989097633699964,0.008377282052100855
EVX2_motif2,0.00397071947631,-0.0034248613593272793
DLX4_motif1,0.003942659108865178,-0.007357609924696017
HOXA13_motif2,0.0038496033944670554,-0.016658689417797964
TBP_motif1,0.003838179121801162,0.0016124909376759881
ESRRG_motif2,0.0038267817262768017,-0.001773313767925864
FOXI1_motif1,0.0037438030652781062,-0.0056498362905448825
SHOX2_motif1,0.0037215700655804634,-0.006546238435809971
POU4F1_motif1,0.0037162516926159683,-0.001602483736316876
TFE3_motif1,0.0037056507285372683,0.007589011965596849
ZBTB7C_motif1,0.0037042391182418063,0.006138665657244586
VAX1_motif1,0.003619201798613877,-0.005238505419230575
GMEB2_motif1,0.003617825277353837,-0.00104463268829922
EVX1_motif1,0.0034548535595265023,-0.003794689033656407
DLX2_motif1,0.003431002490702454,-0.006196229219852606
ALX3_motif1,0.00342863449023424,-0.006470062625893918
ZBTB18_motif1,0.003307364338590589,0.015517209351395915
SOX30_motif1,0.003285377410432866,-0.007074684505360552
SP2_motif2,0.003274135837123294,0.008757667226564111
C11orf9_motif1,0.003252745055783384,-0.015193785968696284
ZBTB42_motif1,0.003238269524550148,0.019333635298738445
HOXB5_motif1,0.0031811287012736274,-0.005502864174400999
FOXA1_motif1,0.0031786187145110964,-0.004355903045801704
ESRRB_motif1,0.0031640164796644765,-0.007182117249019076
ARID3B_motif1,0.003161178078277161,0.003617095519150858
GLIS3_motif1,0.0031028962296653154,0.012031384165403045
LMX1A_motif1,0.003080339074116641,-0.0035456606617598556
DLX3_motif1,0.0030686453575974543,-0.005238363636705336
FOXG1_motif2,0.003021121680908834,-0.018194995549153055
ISL2_motif1,0.002974344043572612,-0.006915668678927222
ESX1_motif1,0.002846560128038837,-0.005715799561000816
GBX2_motif1,0.0028272340776467186,-0.015277604260185408
FOXO1_motif1,0.002821149125406652,-0.009073188322114819
ONECUT1_motif1,0.0027631196244223624,0.017799851217275363
ZNF18_motif1,0.002756292341427136,0.017209102711036317
TBP_motif3,0.0027221361812272407,0.0008369690319216933
NKX2-1_motif1,0.002656613704043215,0.011273349599755613
NR3C1_motif3,0.0026532317282604943,-0.003433663694498585
ZNF219_motif1,0.0026023025608374246,0.016702278517338253
PRKRIR_motif1,0.002559824899362175,0.011349721618917933
MESP2_motif1,0.0024542798316986134,0.0010762424889559654
MESP1_motif1,0.0024542798316986134,0.0010762424889559654
RAX_motif1,0.0024376600995767383,-0.007485978270325557
NKX2-6_motif1,0.0023003154814899736,-0.005700761504847817
AIRE_motif1,0.0022308017182229045,-0.007739536082443054
KLF12_motif2,0.002198422831930914,-0.010248328309878431
DLX5_motif1,0.00215442965830677,-0.0065640724686280155
BHLHE41_motif1,0.0020531730127973952,0.01452621872034281
E2F1_motif6,0.002019022904539149,0.024311042298629546
E2F3_motif3,0.0019833585067464835,0.011735359552702213
VSX1_motif1,0.0019797335159600286,-0.006371883688178352
RFX1_motif3,0.0019383594066864568,0.025560290390332866
ARX_motif1,0.0019367952141045666,-0.006743099274459042
CUX1_motif7,0.00192163283843641,0.009898343159049307
GLIS2_motif1,0.0019090674996813755,0.011835830057104422
TP63_motif1,0.0018791070059508608,-0.03250474812512022
ESRRA_motif2,0.001873503356275627,0.011714094985929898
EVX2_motif1,0.0018714732456943752,-0.013555698934745111
CEBPE_motif1,0.001846854110080478,-0.005837490088254648
ALX1_motif2,0.0018313916640664396,-0.010338207712625369
SOX11_motif1,0.001782290631313418,-0.008153411968424592
UNCX_motif1,0.0017464952100028916,-0.0051374846975609815
CUX1_motif3,0.0017444464749278102,0.0038889189673728406
GSX1_motif1,0.0016807167988555174,-0.005950436028494192
GATA5_motif1,0.001673117088412149,0.0007985646328300092
HMX3_motif1,0.001505385650927578,-0.010601134562100054
ZFHX3_motif1,0.0014978155685083107,-0.0013276584027754168
OTX2_motif2,0.0014730622102020106,-0.006214207623063193
TCFL5_motif1,0.001471967195924746,0.019621397177166332
NKX2-5_motif1,0.0014538552832135336,-0.0061430456735998284
MBD2_motif1,0.0014456836540958568,0.00874436685198695
CUX1_motif2,0.001405465628692556,0.009958815830915091
ARNTL_motif1,0.0013899316189779384,0.010061940407195663
EGR1_motif1,0.001376066579905684,0.02436303850283532
TBX3_motif1,0.00136372976817286,0.016016241537770665
ARNT_motif1,0.0013468998889997093,0.009563336563802085
CDX1_motif1,0.00132187568083347,-0.006419111431033397
POU3F2_motif3,0.0012759038279436389,0.0026477607322557546
FOXI1_motif4,0.0012455898559916106,-0.0033124321163416075
FOXI2_motif1,0.0012454596883038817,-0.00331235545841405
HSF1_motif1,0.0012170077989504795,-0.0019918441236381444
SOX12_motif1,0.0012125145888717977,-0.00828461671850447
FOXA3_motif1,0.00118716883309874,-0.0049265122185001295
IRX5_motif1,0.0010944056088367557,0.0007732981432287208
OTX1_motif2,0.0010399692495318585,-0.007461538023586201
FIGLA_motif1,0.001032958513234719,-0.0013933702018108331
POU2F1_motif2,0.0008802802311919072,-0.004618330599901872
HOXA2_motif1,0.0008692364157736006,-0.006731720666443774
VSX2_motif1,0.0008481277119698885,0.0023744971664441446
GATA3_motif2,0.0006244162217678867,-0.0024005631847810955
GRHL2_motif1,0.0006218472642338645,-0.029036803349787803
RUNX2_motif2,0.0005375943944297441,0.025643377150828022
RXRA_motif4,0.0004940025032530706,-0.012130445178708215
E2F1_motif4,0.0004097794652421305,0.021587042863131473
POU1F1_motif1,0.00037346683725503356,-0.002637995384416625
MEIS2_motif1,0.00035471678091880524,-0.0015192659930576724
PAX4_motif5,0.0003467285032185022,0.010582769058769901
DMRT1_motif1,0.00029635042926985693,-0.0019475032384574254
HMX1_motif1,0.0002536083774144755,-0.014089220504894808
ZNF143_motif2,0.00024518252599371433,0.007553079489203722
SOX4_motif2,0.00024180220074053406,-0.0008017236241094717
TFAP2C_motif1,0.0002411279084808861,0.005813436350704528
POU6F2_motif1,0.00022700736336034926,-0.0020198182763855976
SOX4_motif1,0.00021993429410191334,-0.005192187057021735
BARHL2_motif2,8.653230204210421e-05,-0.0031555857785396327
TFDP1_motif1,4.557520618891002e-05,0.0033736941284890983
LMX1B_motif1,2.716925469655688e-05,-0.011087927582884686
TFAP2C_motif2,-5.767342470701678e-05,0.011259528309904645
EGR4_motif1,-6.737350531011036e-05,0.017935162953521402
ELK3_motif1,-7.73487760545277e-05,-0.017343867021651353
MAX_motif2,-8.480788583331744e-05,-0.004142661292391462
CDX1_motif2,-9.544587475368983e-05,-0.00868717023673657
SP4_motif1,-0.00014842514250467087,0.006753206933974151
ELK1_motif2,-0.00015166148452655956,-0.004624606198492345
MAFA_motif1,-0.0001998688064755587,0.0019740483178993387
TP53_motif1,-0.00021364765122735375,-0.01144938322120684
LHX8_motif1,-0.0002155410735103456,-0.00870220224094792
HNF1B_motif1,-0.00021704548024442874,-0.0072740427989737904
CUX2_motif1,-0.00024701119046336844,0.010793420275500645
ELF3_motif2,-0.00027199641760477584,-0.02102908237074143
IRF9_motif1,-0.00039782889779873913,0.020227613325530934
ZFHX2_motif1,-0.00040850727375058905,-0.006035202885423433
CUX1_motif5,-0.0004201581987631647,0.013697866481657448
FOXQ1_motif1,-0.0004201971594110884,0.003330007606952091
SOX2_motif1,-0.0004871547210884871,-0.006808210117726378
SMARCC2_motif1,-0.0005021726856102858,-5.05765959739579e-05
GATA5_motif2,-0.0005234805125580938,-0.003919438746094759
HMBOX1_motif1,-0.000524492327920362,-0.006750475878137703
SNAI2_motif1,-0.0006193285357778403,-0.0005851428290614753
FOXL1_motif2,-0.0007092493240247428,-0.00708136992432291
ESR2_motif1,-0.0007458734538030589,0.005890529365999424
NFIX_motif3,-0.0007886699323794678,-0.010736208234930978
CPEB1_motif1,-0.000791809545219508,0.0010373719477189333
E2F7_motif1,-0.0008279050980066402,0.005896298639182151
HMG20B_motif1,-0.0008903065053368233,0.003038218945867579
FOXP2_motif1,-0.0008921657351683422,-0.005823403592947229
PPARG_motif2,-0.0009590878206490697,-0.007771529600652652
PDX1_motif2,-0.0009911139215344152,-0.012310572194928022
FOXS1_motif1,-0.0010928229140224827,-0.008697964068248638
FOXD3_motif2,-0.001114645135633569,9.9019240643955e-06
NR5A1_motif1,-0.0011263248532170217,-0.008244297012330698
NR2E3_motif1,-0.001161625930741653,-0.008237306286157127
FOXL1_motif1,-0.001171349444788843,0.0003611352420106343
NFIX_motif1,-0.0011791281256143846,-0.011884948878898051
HOXB13_motif1,-0.0012760362982219616,-0.002664673789966993
GRHL1_motif1,-0.0013871411644549349,0.00043702724235331834
CUX1_motif4,-0.001415590364056493,0.008844131581806788
RORA_motif1,-0.0014548191924653054,-0.005630042834639125
HES1_motif1,-0.0015261701173726271,0.01550059216638753
TBX2_motif1,-0.0015344182006487822,0.006250995073758407
ESR2_motif2,-0.001626138351371764,0.00020637875988390331
T_motif1,-0.0017330449225142362,-0.0068430388789025645
TCF3_motif2,-0.0017584837396257189,-0.002720127303384031
HOXA3_motif1,-0.0018459554680647413,-0.01541179498121969
SPDEF_motif3,-0.0019110299793052743,-0.008039335028288411
HOXD4_motif1,-0.0019132807106684668,-0.007856162112628042
ONECUT3_motif1,-0.0019553240179747086,0.011997836724573142
NR4A1_motif1,-0.002023649664872273,-0.0015427208125305038
GLI2_motif1,-0.002114352641106206,-0.015013807112973888
POU3F1_motif3,-0.0021187551739446885,0.001343626318367069
LHX6_motif3,-0.0021582184183020973,-0.0034073767904798905
BATF3_motif1,-0.00224320793370407,0.023184682101665754
HMX2_motif1,-0.0022674016606115312,-0.0092388862053207
ARID3C_motif1,-0.0023138772714187124,-0.00787995555555652
SPDEF_motif1,-0.0023427769025696193,-0.0395385839092123
HES4_motif1,-0.0024127244494522755,0.017574061995658325
NKX6-1_motif1,-0.0024498495251346498,-0.0032807423770751317
ARNT2_motif1,-0.0025357830007955505,0.012575120210819116
E2F7_motif2,-0.0026121064414094115,0.00520143562609936
GATA1_motif3,-0.0026764761969129717,0.004348239107344603
HOMEZ_motif1,-0.00271781698994211,0.008563402405982766
TBX3_motif2,-0.002721017448229169,-0.002892997919304937
EOMES_motif3,-0.0027403264431493674,-0.00719935784514806
SOX15_motif2,-0.0028867891365955013,-0.014019827780460726
POU2F1_motif4,-0.002971981341100454,0.001380129674212203
HOXA10_motif1,-0.002983611114882619,-0.00851929204476123
SPZ1_motif1,-0.003180611290827978,-0.0023618201826106715
TGIF2LX_motif1,-0.0031812040143252627,0.011804779154277831
TGIF2LY_motif1,-0.0031812040143252627,0.011804779154277831
LHX4_motif1,-0.0032353347200115108,-0.00777982952278253
FOXF1_motif1,-0.003258148054046429,0.003872915636715241
PAX2_motif2,-0.003263348831875376,-0.012668597666080252
FOXP1_motif2,-0.003364277877836282,-0.009621074226711287
LBX1_motif1,-0.0033645896445273047,-0.004565494541059682
EPAS1_motif2,-0.003400083956269646,0.011918006071700547
HOXA9_motif1,-0.003411901360619846,-0.0007672918050993705
RFX2_motif4,-0.003449636948840109,0.01241307012015964
THAP1_motif2,-0.0035811431956494252,0.013133651929068594
RUNX3_motif1,-0.0036465672727451527,0.010975392604123868
E2F3_motif4,-0.0036598612489732313,0.010720490649653
PAX4_motif1,-0.0036711465511271787,-0.0021702617821841106
HOXC10_motif1,-0.003687917357644299,-0.005342678896845809
RFX3_motif2,-0.003780599339174446,0.012741387241439832
POU3F2_motif1,-0.003788923937739802,-0.005040222231655574
NFE2L2_motif1,-0.0038064518686472242,0.0003067186686833175
PROX1_motif1,-0.003874112841185673,0.019515655655733613
SNAI1_motif1,-0.0038822710011672213,-0.002001781269187862
ARID2_motif1,-0.004047062682524534,0.006749783267037845
RXRA_motif2,-0.00404707168911783,0.0015665964355285832
POU3F3_motif1,-0.004078546961428554,0.008687021485308827
FOXO4_motif1,-0.004146937631039258,-0.0036023643799848
FOXO4_motif4,-0.004155633089328576,-0.016561326554867282
NR2C1_motif1,-0.004357074738383433,0.00759303770903117
SOX7_motif1,-0.004369063186498629,-0.011822279800505561
NOTO_motif1,-0.004370411567248846,-0.006887030116720457
RXRG_motif2,-0.004391029533979363,-0.009957507490788916
SNAI2_motif2,-0.004418817176888717,-0.002860890310787952
HOXB9_motif1,-0.0045073654377495295,-0.005925603709669741
ZEB1_motif1,-0.0045361884313497875,-0.0026664189906218483
BBX_motif1,-0.004676495627700669,-0.0026181649240461036
POU6F1_motif2,-0.004677601258346956,0.005549628199962737
GATA1_motif2,-0.004759887756537767,0.0017680473560765394
TBR1_motif1,-0.004762735673941076,0.015393628132364749
E2F6_motif1,-0.004785505218000896,0.013555055798777657
HMGA1_motif1,-0.0048140494758778535,-0.006997012663619568
FOXO4_motif3,-0.0048467255797486185,-0.012257947220474871
CREM_motif1,-0.004881627901562361,-0.005179871926318927
XBP1_motif2,-0.004920405157314981,0.00864797688452443
ARID3A_motif1,-0.004988351610333249,-0.008999147339709766
LHX5_motif1,-0.005175536188984573,-0.007080404262657058
LHX1_motif1,-0.005175536188984573,-0.007080404262657058
ZEB1_motif2,-0.005176477418737841,-0.0041910190978053765
E2F3_motif1,-0.005189202349435626,-0.0011226801987144334
FOXC1_motif3,-0.00519191606452344,-0.0052727891592508945
HOXA6_motif1,-0.005229400874138057,-0.007000464735965498
HOXC5_motif1,-0.005239422522724877,-0.007699094277837086
ATF2_motif1,-0.005264750204180619,-0.012157200181055415
PKNOX2_motif1,-0.005321166078204428,0.023078924645491047
TBX19_motif1,-0.005334878820266963,-0.005914759261918425
FOXP3_motif1,-0.005401759948162791,-0.0008794850427376299
FOXG1_motif1,-0.005438753694673686,-0.012263200591103134
HOXD11_motif1,-0.005500941368616801,-0.008004533449907376
HOXB4_motif1,-0.00551344084920547,-0.007498369040110526
SP1_motif2,-0.005533448160759743,0.017162207498941456
TBP_motif2,-0.005571563717181803,-0.015655833191007447
CREB1_motif1,-0.005590515892067591,-0.0035705585127201447
THRB_motif2,-0.005614728223091974,-0.0126254587128126
SP6_motif1,-0.005618566193319903,0.002850120259127415
SP5_motif1,-0.005618566193319903,0.002850120259127415
FOXH1_motif1,-0.005641047974686219,-0.013310913055452319
FOXC2_motif2,-0.005662300356067604,-0.0012704507839947673
HOXD8_motif1,-0.005685790244198948,-0.006972861952364704
PAX5_motif6,-0.0057808301192509865,0.0050241271030278395
ETS1_motif1,-0.006060724840319189,-0.008135902009949946
FOXO4_motif5,-0.006082372248437316,-0.0162641227101288
DMRT2_motif1,-0.00615927555471957,0.0004255558175225214
HOXB3_motif1,-0.006168457511685238,-0.00838593530981389
TLX2_motif1,-0.006439171172371721,-0.010932549808835781
HOXD3_motif1,-0.006441808861216125,-0.007865453982634977
LHX2_motif1,-0.006471462560221147,-0.009029422310260054
RFX2_motif3,-0.00666775235640295,-0.02471096432259725
NKX1-1_motif1,-0.006679150077957835,-0.00771990268714893
HIF1A_motif1,-0.006704312217413717,0.026381933715481053
LCOR_motif1,-0.0067891441174330065,-0.011748297401710751
CDX2_motif1,-0.0067905020753299405,-0.007427221497121054
NR2E1_motif1,-0.006851386747896754,-0.013895477944463197
RFX8_motif1,-0.00703366422071593,-0.008212571531967748
RUNX2_motif1,-0.007074864148180687,-0.01005304170962685
FOXC1_motif2,-0.007092887176819596,-0.007153817554790853
HOXB2_motif1,-0.007099326096326967,-0.008808493694371313
PAX9_motif1,-0.007218997577660544,-0.012900250546717456
HOXC6_motif1,-0.007255094821731033,0.00745432294765654
SRY_motif1,-0.0075436734066279525,-0.01052539661118117
ZNF524_motif1,-0.007562663319547188,0.009196196175711213
PAX4_motif2,-0.007580059962036946,0.004661277032143591
ATF1_motif1,-0.007724127900134781,-0.003521636328087849
SMAD4_motif1,-0.007791691776707039,-0.0005087697502999454
E2F2_motif1,-0.007945338389790639,0.009356787972579206
HINFP_motif4,-0.008007404087563005,-0.0018977409139120025
ZNF333_motif1,-0.00805270260590786,-0.004451864935182851
